Adlercreutzia_equolifaciens_DSM_19450,Alistipes_finegoldii_DSM_17242,Alistipes_shahii_WAL_8301,Anaerostipes_hadrus_DSM_3319,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_dorei_DSM_17855,Bacteroides_fragilis_NCTC_9343,Bacteroides_ovatus_SD_CC_2a,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_vulgatus_ATCC_8482,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_animalis_lactis_CNCM_I_2494,Bifidobacterium_catenulatum_DSM_16992,Bifidobacterium_kashiwanohense_DSM_21854,Bifidobacterium_longum_DJO10A,Blautia_hansenii_VPI_C7_24_DSM_20583,Campylobacter_coli_JV20,Campylobacter_jejuni_jejuni_ICDCCJ07004,Clostridium_bolteae_ATCC_BAA_613,Clostridium_difficile_NAP07,Desulfovibrio_piger_ATCC_29098,Enterococcus_faecium_TX1330,Escherichia_coli_SE11,Eubacterium_cellulosolvens_6,Eubacterium_eligens_ATCC_27750,Eubacterium_hallii_L2_7,Eubacterium_limosum_KIST612,Eubacterium_rectale_M104_1,Flavonifractor_plautii_ATCC_29863,Lactococcus_lactis_subsp_lactis_Il1403,Odoribacter_splanchnicus_1651_6_DSM_20712,Oxalobacter_formigenes_OXCC13,Parabacteroides_distasonis_ATCC_8503,Roseburia_hominis_A2_183,Ruminococcus_albus_7,Ruminococcus_bicirculans_80_3,Ruminococcus_champanellensis_18P13,Streptococcus_agalactiae_A909,Streptococcus_salivarius_JIM8777,Streptococcus_thermophilus_LMG_18311
-0.01894997825621864,-0.0009042077512694248,0.0005884839945280655,0.0005885754675536059,0.0005877762420291709,-0.006377148593929359,-0.0003949697524796825,-0.030916691543907783,0.0005886840073073458,0.0018353537332293649,0.0005885824050361054,0.013747442948711443,-0.04399940396333833,-1.0,-0.046407780851844126,-0.06370541665691566,-0.004515492915876226,-0.0973279154029483,-0.20027774264606732,0.0005863503739408261,0.0005877726397909997,-0.0005783184196258246,-0.06767517021208275,-0.14385495539716792,-0.09869654844952824,0.0005885928056908004,0.0005884434146159277,-0.18213128255352104,0.0005886930412803379,-0.021520279947192873,-0.1287529699016855,-0.013568762391164741,-0.1356764846461687,-0.05784905345455883,0.0005883810412372902,-0.06185336038722021,0.0005885227918158727,-0.04377820193613562,-0.04593191607948349,-0.01658383127265112,-0.016747648730999896
0.02799454379258524,0.004148151277846272,-5.162503139657459e-05,-5.263536521537774e-05,-4.3212845910063166e-05,0.0007269689900408247,-0.0010217615030533775,0.01220756278117799,-5.3529758516381516e-05,0.011119560213673284,-5.252868532827877e-05,0.007472641118841604,0.08217633727652845,-0.01221238499495658,-1.0,-0.06341232567503127,-0.005142069345165738,0.014067687114750226,-0.11557829296434523,-2.7949270363178615e-05,0.0008582307592286738,0.00029180743603093954,0.011849480526872909,0.12999147109032763,-0.0370752286788969,-5.269617072119093e-05,-5.1182265339763676e-05,0.01703957611899522,-5.36529209267734e-05,-0.007612853742514824,-0.07106584860717073,0.00546289691199121,0.014608306076822697,-0.07678279099065194,-5.103148853417648e-05,0.1157785328658794,-5.2005605832432494e-05,0.0029893762324286147,0.023893649390816712,0.005889122616880317,0.012863096216281738
-0.012790753129516972,0.012413233210935787,0.001093078334758632,0.001105120808260898,0.001127908778828691,-0.004648458235369412,0.0001241837633690952,-0.00788847612263901,0.0010888287296452889,-0.0038982811588784117,0.0010907668376736296,0.012445122126474186,-0.008172667610732482,-0.03722081675567237,-0.15223212272995956,-1.0,-0.003983577265050935,-0.16139945812206688,-0.19068726012000617,0.0012322823418729695,0.001116939723612804,-0.00025282593538344554,-0.048422765887152,-0.05075666940016985,-0.05474012428463459,0.0010878559072134211,0.001089987632994461,-0.10822511505504916,0.0010869773620768661,-0.04386512469127215,-0.10215695454011817,-0.01244571009441395,-0.029211298588292363,-0.19600341554222234,0.0010937940603869508,-0.021692467568079493,0.0011049859365110553,-0.047241496461705064,-0.0829076126247909,-0.008105382244560392,0.00045135384486460274
-0.005084598645511241,0.004325194086387189,0.002384935662806814,0.002383120005746073,0.0023979932704901136,-0.0007379819193115353,0.00142298045256338,0.027558194943636753,0.0023812439846630186,0.010882379407048209,0.002383321569698882,0.033671647385214665,0.009442193568721786,-0.02203884580183961,-0.04255779788194181,-0.025654572000725413,-1.0,-0.029641962605368565,-0.08143950720501134,0.002424428200061289,0.004634882126358963,0.0009687097293069886,0.015338972222808653,-0.13528643877145746,-0.05043576683009957,0.002383074548002781,0.0023858247810970416,-0.04852211424234252,0.002380952193057069,0.004407347297083694,-0.026756903735668653,0.0068501045513150085,0.14209897836504573,-0.07464112291387479,0.002386025217727599,0.12994646696972595,0.0023842182658782144,-0.1005538726234203,0.05644816832449505,0.04356025564445901,-0.008971578873797821
-0.02151996652453425,0.009388705236221553,0.0004650073450918728,0.0004648892294912475,0.00046562150191524807,-0.006494804242108882,-0.0005142730647143373,-0.024204669574877418,0.0004647627237478312,-0.011983433405352965,0.0004649203465520591,0.000756411261922786,-0.06750449060772303,-0.03483771312764564,-0.05703691538155111,-0.06201240132133321,-0.00463669892174301,-1.0,-0.07701931313498038,0.0004667906479220331,0.00046550867555945826,-0.0010052169387130458,-0.0824472367773618,-0.09397977645380827,-0.11509415903811838,0.0004648748865268547,0.0004650482246564124,-0.14796748029000303,0.00046471507489087024,-0.07007529828415476,-0.14983589259257926,-0.017451271074319773,-0.09741478726636803,-0.08646483602567571,0.0004650199636792256,-0.09209680071414122,0.000464966312942114,-0.07514545628276341,-0.07977028323467607,-0.03355673358187469,-0.006930418778782036
0.0275109983887087,0.01733160863848558,0.00013300510875290428,0.0001329978357341508,0.00013300161882820534,0.0002517666365977557,-0.0008455883433869023,0.02288385828879531,0.00013302905510542142,0.0019466165877531363,0.0001330067202558822,0.003753107326685187,0.0018147495997827996,-0.014535631560997965,0.034832751849692783,-0.08326318730998097,-0.004967792134477223,0.014686101396295444,-1.0,0.00013298011750233996,0.00013287742304349286,-3.0892306234911346e-05,-0.0026021977419037616,0.10533900431253071,-0.02705069562632441,0.0001329984311813472,0.0001329909749172564,0.0075088591161625836,0.00013302490970348066,-0.041498861759882315,-0.050265677129045984,-0.0003554649175908689,-0.07131425737241069,-0.1227611023542046,0.00013296056281812286,-0.05217883325219695,0.00013299693390937423,-0.03149165186642762,-0.023194796066708295,-0.00900947920584515,-0.002912192229854194
0.010456429817559197,0.004848342443335755,0.0010586867102232594,0.001058477905163869,0.0010597045238896212,-0.002546998680158208,7.788886270112108e-05,-0.0011117295005540412,0.001058295458968391,0.0016592646297638174,0.0010585056000970885,0.0032998665918501464,-0.040197437294551414,-0.021896173699577783,0.0007984841895435208,-0.050559068620203255,-0.00403179105864877,0.04264729182571666,-0.020229064825750327,-1.0,0.004585021938864633,-0.00041170988019649594,-0.04706852158925239,-0.0026533561633320336,-0.024538192551949386,0.0010584474323122128,0.0010587221720785329,-0.07702117828455421,0.0010582532798946848,-0.04329040527869317,-0.026748565764342317,-0.0014244726299477732,-0.01875822907747344,-0.021831289455033556,0.0010587639010518864,0.02952727177234033,0.0010585965190662273,-0.08589942138349702,-0.007918671075253266,-0.03160121230242545,-0.005593895291614981
-0.0037629875797023397,-0.0023476703956574942,0.0022516828956025982,0.0022504547951783323,0.0022647689829862427,-0.0028072765127270184,0.0012885302017856556,0.005438216500602002,0.002248047254354207,-0.004083473187418232,0.002250048932447622,0.03096479915361422,-0.04289810165199395,-0.026971489768237406,-0.10385835156899557,-0.037884664028941736,-0.0028439534123171043,-0.13580645108119715,-0.0922899715327118,0.0022912463471574354,-1.0,0.0007983399171565041,-0.02495052753228746,-0.059928598279150626,-0.0423965021712468,0.002249948840868024,0.0022528533971626183,-0.07661564808079067,0.0022476212037613715,-0.030369873006570236,-0.03879480206285841,0.0027052418571106725,0.011529920112247733,-0.08759598505971586,0.002252776055652859,0.01694547326153738,0.002250922761337182,-0.12959082583811268,-0.05672438892715761,0.01695507224031767,0.010032223735047644
-0.012703565585934287,0.00028674647044926716,0.0031513533736351493,0.0031513841200987718,0.0031510592504991586,-0.0005697362485293616,0.002166236102483922,-0.0071811029471432275,0.0031514484128781013,0.004283510362145001,0.003151392590727548,0.01887979356365516,0.02978365899445821,-0.021198442386841855,-0.12034349085596367,-0.02839229578674729,-0.0019651305551985983,-0.12444003079767571,-0.13579930384292951,0.003150516587428426,0.003206409978017343,-1.0,0.007298088425121162,-0.07523192998618675,-0.1323114710758154,0.003151398736768507,0.0031513285267854452,-0.022979493252828116,0.003151448723290106,-0.04893521309591172,-0.05921322217546947,0.0018689604178947056,0.10735881363437533,-0.05502507682243332,0.003151283983747572,0.10227324507379894,0.003151364517420463,-0.11311322503732849,-0.013762233232278435,0.006276371732512145,-0.0041403873573343086
-0.0013673901716283183,0.0014690071045909846,0.00029293609431052623,0.00029196388889455666,0.0002997318149044525,-0.0044905370150001124,-0.0006782702371519436,-0.0023015349088004503,0.0002908966038003071,-0.0013573339201636175,0.00029202482919043094,0.015944169786761678,-0.007303961995690614,-0.03955039862324826,-0.12122882482493243,-0.03374163565281899,-0.00480057944006785,-0.0860161777483161,-0.07323880719170522,0.0003148298415681282,0.00030137966932146506,-0.0011669311807470208,-1.0,-0.13336343776233248,-0.05309943003773898,0.00029190515862864154,0.0002934216642253517,-0.024797293157110913,0.0002907061218381368,-0.020379849903159712,-0.09802517743314666,-0.009539192166430146,0.01608662999857584,-0.13301160914549762,0.00029350153807995797,0.07701306822918944,0.000292584433040803,-0.06443006298128662,-0.025693765612353193,-0.026175837764898343,0.011869869395430211
0.025593817056358686,-5.1112431784033754e-05,-0.0030829590446837902,-0.003082912451947651,-0.0030832949692258375,0.0023558890931330676,-0.004062354938004206,0.011564578306227985,-0.0030828239848204007,0.001982409447825435,-0.0030828981626913913,0.024544955560737224,0.031404602054696376,-0.02149336131408316,-0.08534265310663065,-0.037596489470770586,-0.008167913696440968,0.09068564729651377,0.05098557741329996,-0.003084254756139809,0.004214898571874704,-0.004548958006017244,0.0807243061535615,-1.0,-0.02694909471352622,-0.0030828980639125048,-0.003082985955248654,-0.0875335806735076,-0.0030828140508016165,-0.004472269700635137,0.004435251075702177,0.012764358019465027,0.0630502856574378,-0.11623246235708208,-0.003083034334985456,0.0989998235748899,-0.0030829403950484117,-0.01214666003279667,0.025099344990074227,0.006766365896939735,0.028310876408625455
0.008038957192659698,0.011491329584707253,0.000318624174833574,0.00031863834274429973,0.00031840888328464443,-0.005606262781856104,-0.000663734728325507,-0.018586196685070222,0.0003186653178434938,-0.0011144050351691427,0.00031865890071920006,-0.014190360524653783,0.03018049243524515,-0.03789761010974734,-0.06390069201173436,-0.047623860184535086,-0.004630138048418906,-0.004168634574115933,-0.15876638100965448,0.0003181976675127293,0.004615660389919091,0.00017656860034902981,-0.030568411777265214,-0.06084142851596186,-1.0,0.0003186482003275093,0.00031861165975055286,-0.11388986567075327,0.00031865690116785747,-0.022435949645247887,-0.10054970833405204,-0.011886166374477349,-0.07723503675953385,-0.11616484510551386,0.0003185827876838167,-0.06955340665706913,0.00031863181557509443,-0.07032648704398256,-0.0609123155806174,-0.016229448666251565,-0.006293426436153092
0.10343077463249449,0.09159861800750389,0.09084797188261647,0.09084811545517966,0.0908468627660556,0.08519832897600373,0.08977592115129382,0.06919455927943985,0.0908482851807152,0.07780223940132734,0.09084811806505567,0.08492974239657199,0.12763144076799518,0.05546528713721556,0.10222306067868382,0.06737572292338409,0.08528321898435708,-0.0892266177371367,-0.04994592059774133,0.09084464900150714,0.09088442297844773,0.08925325873569336,0.04655772361799788,0.07982309546142233,0.024433641584518585,-1.0,0.09084791092089924,-0.025324057328122346,0.09084830374809176,0.013468285805121794,-0.007116400391046226,0.07146369185103592,0.08910699798896345,-0.021572539794881954,0.09084782791860857,0.025946535048435748,0.09084802967690495,0.0030569747136488675,0.010702192089788598,0.0688519385474038,0.09411028257060457
0.013576774465154401,0.027944745130131583,0.025598938525335953,0.025597499455651204,0.02560913772550727,0.021294449428591204,0.0246081572639005,0.039464396772670725,0.025596229970735684,0.029846121136353314,0.025597646703898465,0.04554625707114436,0.1253442082352632,-0.01172460507355528,-0.08275095453679464,-0.012800149573854213,0.020379765372310572,-0.14519932312909434,-0.10241108592089923,0.025628238366157095,0.025609331400951507,0.024105876065006426,0.02659477088113554,-0.03370479130413981,-0.021391302512705643,0.025597498332955475,-1.0,-0.012476016490558808,0.02559597518171082,0.011211588641201087,-0.05456921413367511,0.05403533180074779,0.13283020193430806,-0.07901564274471082,0.025599719934673425,0.1278119039257454,0.025598338903779546,0.022123137504328996,0.003266146381523591,0.03231218052576768,0.016571786878272116
-0.008373227408724447,0.003655857305527549,0.00030070246622003173,0.00030029902113716626,0.0003033564366601877,-0.0032460713221941994,-0.0005469538518252313,0.01712450531010429,0.0002998983951530897,-0.018027407297884556,0.0003003409816680844,0.01151983847449665,-0.009222941040589272,-0.03351033461036364,-0.11456324884139399,-0.0072312013980825466,-0.004797897581610789,-0.07419617840060747,-0.12336581830608719,0.0003086855263605102,0.002744923909787141,-0.001165626143213845,-0.09655641191511845,-0.04621119574695476,-0.10571798335556536,0.0003002585613554922,0.00030087646966978814,-1.0,0.0002998090771242819,-0.047704831283499706,-0.06833380905479625,-0.03169263410353985,0.10832849713229988,-0.07527803705072772,0.0003008552162897071,-0.056556943989324863,0.0003005008653586087,-0.11416618956624672,-0.04167705587127605,-0.03260804195129706,-0.010470397628236509
1.7366311233128437,1.8383951981078808,1.8638295240825877,1.86382985536964,1.863826587961896,1.8438911420544781,1.8610135093392839,1.6497924478751458,1.8638302369907604,1.7618482164532585,1.8638299113680905,1.7778775909758697,1.5080935742368538,1.7493043708744345,1.0501621257834928,1.355768456531485,1.8492203020966105,0.6855255585790552,0.3951511374461138,1.8638208783102233,1.863826812270947,1.8596139055806977,1.3897463713519445,0.2677632830285866,0.9814621596029994,1.8638299131071439,1.863829325067464,0.6295955542016709,-1.0,1.5851382807230192,0.8834949332549966,1.7421603935584913,0.7844601261019756,0.7301376513808925,1.863829133365686,0.7289058925490316,1.8638296431091894,1.0708187264168783,1.0047189800687981,1.6481720001238631,1.7995980771726632
-0.0481079558050364,-0.08105232210582233,-0.08635453562887689,-0.08635579823627157,-0.08628776277046281,-0.08891896401193365,-0.08668231334516747,-0.026063565854591075,-0.08635688537368647,-0.05899605812225578,-0.08635530616409894,-0.06935792270336917,-0.06664178152592452,-0.07846375879843183,0.014895883752083542,-0.09868679384068567,-0.09100524182200508,-0.11330334776385684,-0.0839043701389475,-0.08633635933179819,-0.0775800520708865,-0.08705511696664953,-0.04904944404940454,-0.07034088460887714,-0.021769619646475828,-0.08635483834035024,-0.0863533751927444,-0.21232729583823368,-0.08635701470490927,-1.0,-0.08692214587942619,-0.08930937232295565,0.12927048465116317,-0.1070260313029505,-0.08635416257697184,-0.031243853292552817,-0.08635511776982768,-0.028844431425655508,-0.056203111090412726,-0.1001579200794486,-0.08945961217397783
0.06303627257426563,0.031401275029164864,-0.0008910470627798632,-0.0008926524748675935,-0.0008729119883067938,0.009935755322932654,0.0017535982264980687,0.11588241261956658,-0.0008940350716896898,0.06244422123617593,-0.0008924982488030191,0.03644930403601931,0.03147575876035987,-0.02283859356060548,0.09665777213007264,-0.012239450953711916,-0.005975873758438641,0.16391268728453776,-0.008174014283827706,-0.0008639804178895823,0.03585704613509192,0.018480232375525343,0.05854267816428735,0.13336359388618282,0.09133005726823204,-0.0008928390067815906,-0.0008906022011115439,0.10280824436826363,-0.0008941107926350135,0.006844676395602794,-1.0,0.0392459317235749,0.19364851268867866,-0.01890993693626294,-0.0008901854237694448,0.2233248290421021,-0.0008916823072620222,0.0647163469875506,0.08805592403054509,0.06043743886786758,0.04822093621753581
