Adlercreutzia_equolifaciens_DSM_19450,Alistipes_finegoldii_DSM_17242,Alistipes_shahii_WAL_8301,Anaerostipes_hadrus_DSM_3319,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_dorei_DSM_17855,Bacteroides_fragilis_NCTC_9343,Bacteroides_ovatus_SD_CC_2a,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_vulgatus_ATCC_8482,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_animalis_lactis_CNCM_I_2494,Bifidobacterium_bifidum_S17,Bifidobacterium_breve_HPH0326,Bifidobacterium_catenulatum_DSM_16992,Bifidobacterium_kashiwanohense_DSM_21854,Bifidobacterium_longum_DJO10A,Bifidobacterium_pseudocatenulatum_DSM_20438,Blautia_hansenii_VPI_C7_24_DSM_20583,Campylobacter_coli_JV20,Clostridium_bolteae_ATCC_BAA_613,Clostridium_difficile_NAP07,Enterococcus_faecium_TX1330,Eubacterium_cellulosolvens_6,Eubacterium_eligens_ATCC_27750,Eubacterium_hallii_L2_7,Eubacterium_rectale_M104_1,Flavonifractor_plautii_ATCC_29863,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,Haemophilus_parainfluenzae_T3T1,Odoribacter_splanchnicus_1651_6_DSM_20712,Parabacteroides_distasonis_ATCC_8503,Roseburia_hominis_A2_183,Ruminococcus_bicirculans_80_3,Ruminococcus_champanellensis_18P13,Streptococcus_parasanguinis_ATCC_903,Streptococcus_salivarius_JIM8777
-0.031093935838871885,-0.2071685317340842,0.03618680161891583,0.06514457429624941,0.0430160782772094,-0.03775952608090443,0.13375663764331877,-0.027707945900479335,0.0685189909890017,-0.0368277374810148,-1.0,0.06922337545292592,-0.13334080509959625,0.005779237202541218,0.08324508935839825,0.03381484868473422,-0.04077477246937665,0.06922326688103886,0.06927139486770889,0.2298915028026122,-0.12203838398938732,0.06922898327898304,0.0465022242863538,0.04540393926961857,-0.10700394196662774,0.047979560564178306,0.07299452907629034,0.06922293068249721,0.058163206471781366,0.0010932440431117962,0.010994417895390225,-0.13150825364741134,0.007591334709562106,0.06892017981236347,0.0692240418415596,0.05594325746629798,0.14253605294495747,0.06630305980218096
-0.07084893233282245,-0.20834817878146394,-0.07362818815300466,0.03635671434067619,0.0031518909679487013,-0.12520220278603458,0.010195882978129409,-0.13547945956272217,0.04115501954994404,-0.09889362612693861,0.041838790795096954,-1.0,-0.08818192870751153,-0.21987527932771858,-0.1571792869432316,0.015252033247242698,-0.05208418223011066,0.0418386226416086,0.04727756509507545,0.03868877647932461,-0.2201957550293144,0.041856053717640215,0.01693783989660914,-0.0011805347811741508,-0.13648260289382141,0.018690115607255406,0.036929069366093074,0.041837667933492036,0.10531319023718744,-0.01793769922323994,-0.011644922689763297,-0.21315888909313074,-0.11676922181035916,0.04154840905209248,0.04184131947057253,-0.05218885649793456,-0.005881932051618947,0.04257764693991308
-0.042069367746455914,-0.1907183178030622,-0.03223024061758401,0.0038945328012775066,-0.006269282485822409,-0.11455850664334387,-0.010186316118255547,-0.0808293952688008,0.0005879178655774966,-0.10726562235015866,0.0012293133266985234,0.0012311701988463868,-1.0,0.0062270059227873846,0.0030627103140052603,-0.03274535939274646,-0.033836314169082456,0.0012290653326629628,0.0012671975308347317,-0.006120917279774983,-0.2111176066655849,0.0012599131929956619,-0.02439768769997176,-0.036096924939604424,0.015309492219550871,-0.01966175674643711,0.007003419929430688,0.0012272052000234597,0.08256271660278712,0.0013961245482289669,0.027046390057738744,-0.1314739269269839,-0.0425943949789403,0.0020639923581301754,0.001235070940232012,-0.012950033927857043,-0.04245790600236742,-0.0001901655590447329
-0.05068438590136287,-0.270885065809508,-0.1631702289039827,-0.0002407739190508976,-0.018649653149162684,-0.11096433817638268,-0.06134267312034306,-0.13818756547328467,-0.00047967560889920926,-0.1580783129940484,-0.00010425272647392197,-0.0001042176874019011,-0.01808806421603021,-1.0,0.016134480642133724,-0.0014606807952185763,-0.11962675456133631,-0.00010429613524407244,0.005931929931568818,0.0017035380576117649,-0.33396035491281106,-9.878852197763497e-05,-0.014897348105347347,-0.008408622321500152,-0.023350359415636297,-0.02082335505142198,-0.004756729233087481,-0.00010454033761351204,0.004080073969233306,0.021391753150151793,-0.05154834233133927,-0.1724751654427643,-0.10234922830160822,0.0010958739430955793,-0.00010350483237283743,0.05257122285717691,-0.06948204590538691,0.014683864805780765
-0.012509971340088596,-0.17104403770798066,-0.05845038302087239,0.007185791068042822,-0.010609697374022663,-0.09744214713762883,-0.02585461613356067,0.025459716509703693,0.00041232199102410024,-0.04285506472716801,0.0005919127480571991,0.0008046393567012585,0.45909067463921477,-0.09206644042277082,-1.0,0.03199149668100491,0.022596478481844273,0.0005917919956094018,0.029202361491156237,-0.00223692196955009,-0.05284254378020782,0.0006075843578469313,0.010985217170376442,-0.017320112385070204,-0.01813841358285363,-0.001255260906700888,0.005731516171212567,0.0005910381726406867,-0.019513077708962018,0.09159401808404442,0.08583296968365683,-0.1046386376806545,0.07065917889049315,0.0028494473360524872,0.000594323270642878,0.24950177601805704,-0.00687288690806852,0.014464593147471115
-0.032604749011529884,-0.296853594014729,-0.07075920151299683,-0.0022743538926136373,-0.021752684237816376,-0.13226764613559766,-0.04169188343813907,-0.10823881401017206,0.0008076047386287732,-0.0969181685662323,0.0014688431486305242,0.0014688190454151806,-0.2602775548140695,-0.07919407283939013,-0.06639226259206789,-1.0,-0.040213157068693425,0.0014688562150813322,0.0014670947059517013,0.03150961778965524,-0.19348820965132002,0.001467406773554152,-0.016070760612890977,-0.10032342358682435,-0.025583751219663445,-0.01600541317652861,-0.0033297710020421486,0.0014689358973082758,-0.0521081505936911,0.01326799895773541,-0.054751225614547865,-0.16178027068623557,-0.021013233678764547,0.0011821784047468256,0.001468594663996088,-0.01131088676525902,-0.07659159953355076,3.605074926836721e-05
-0.06576437728166909,-0.20725854420242357,-0.14976376842759317,0.0012685455608834877,-0.019186236666810207,-0.09586446919008965,0.03504665240516002,-0.14234258219507664,-0.0018948341472470418,-0.14869871783061314,-0.0012756527705309784,-0.0012753749430277667,0.1585269055804371,-0.08341673767553348,-0.01920086414884501,0.01988182263373624,-1.0,-0.001276024828349846,-0.0012303323585536256,0.0007919462437602877,-0.2710390806982075,-0.0012378803924744473,-0.01437180372588645,-0.0024781128687129967,-0.2076371516953333,-0.017639923488424976,-0.005458830496359548,-0.0012777650487201886,0.020279532928731032,-0.10205242676131936,-0.07347879543978748,-0.214836289315863,-0.10463138529194181,0.0014924215623094749,-0.0012700137223093796,0.0921879246244139,-0.015577327649945455,0.015375413356247456
0.006952451256676124,-0.11696774204498654,-0.0020065691080666417,0.08283474656386852,0.07645946242629868,-0.05634096763773653,0.055132239914248725,-0.06542572393265401,0.07973544897458754,-0.04068261498603811,0.08009264720912297,0.08009263835481042,-0.05502216784117404,-0.1305603033622705,-0.08781854968162968,0.1171975798684034,-0.017045521094401002,-1.0,0.08958021321717716,0.09069300343537319,-0.14131447651956588,0.08009260332338465,0.07298064654973525,0.0548289112549771,0.17250469662850504,0.0674468244332456,0.08712087853576984,0.08009266831735891,0.24052086419391389,0.0418112020416568,0.047731989546565996,-0.13895109717453938,0.09006302575907764,0.08113693230371513,0.08009258818209364,0.11256697017539057,0.08267350349558186,0.08755589100167825
-0.08932840970702341,-0.16651853539469771,-0.13212496116819936,0.0003420753995612686,-0.001307171652052629,-0.04396890983415527,0.06813806547438572,-0.0707637222715289,0.0052228976875084475,-0.030865901665960323,0.002074858345988842,0.002075475505906647,0.009143517719008459,0.1885226039621759,0.1024311528641207,0.05763238367858995,-0.032412043545158954,0.002074257614000037,-1.0,0.07969809855453613,-0.17658334055294828,0.0021555176587840503,0.025157525992283207,-0.018313754156825655,0.0031054879928319764,-0.0077576006932953455,0.018462182535911566,0.002071091982747006,0.07199186376310855,0.06079879277583341,-0.0964488747054306,-0.1466046430400956,-0.04648304598772221,0.009162071417423099,0.0020860153487363225,0.11181345540012427,-0.05140227631451048,0.01627603984692182
-0.0800008799442638,-0.19787756577831841,-0.10345119092255316,0.0014747416090101898,-0.006088974378534422,-0.13574823963661045,-0.03231215092393076,-0.04716410950959863,0.0012169467774160918,-0.07436195582922503,0.0018079326192816797,0.0018080303129391832,-0.11368935322228019,-0.1866233789126724,0.15364955951094178,0.027005769293541565,-0.09784878492960566,0.0018078300312115085,0.0018235119390272222,-1.0,-0.2369127507862086,0.0018206585350710658,-0.005353417781389834,-0.030237487050929514,-0.05315280355596224,-0.011461711766990321,0.015765466699117252,0.0018072406817442506,0.08560273743928884,-0.05672470412433026,-0.0365358248053069,-0.22307749813150612,-0.06646443927996955,0.0023984277899282117,0.0018097665967479204,0.1097070320039216,-0.026777188044952598,0.007131299436147239
-0.09166316731694749,-0.22878759604008564,-0.11747135311744163,-0.0014770081678541188,-0.0007359347916120981,-0.04027926823618796,-0.015297556214425969,-0.03103150217059554,0.002124605328789374,-0.09478487841922435,0.0008686933709435874,0.0008688487235217514,-0.06147808244269376,0.050223918538127375,0.05194680011735688,0.007718583537741429,-0.024058743630438126,0.00086853787345284,0.005731778486916028,0.032762036196863804,-1.0,0.0008883488791761505,-0.014785410795155416,0.002966587498409886,0.0019349423900114615,0.0008984894931200548,0.0004083818602830891,0.0008677432103034053,0.02256122017284181,-0.009047438457853635,-0.008459425636537826,-0.13595134691612068,-0.02300146271803074,0.0033170528882562316,0.0008714416983810145,0.007124091270948068,-0.0884346111690302,0.012611670191096946
-0.12452439681075987,-0.28188662619256777,-0.11924529495196153,-0.002102736019430477,-0.03809059861630014,-0.16004557200299302,-0.07055923708729225,-0.21932913302559287,0.00237230724282944,-0.2634759512367903,0.003027257359837991,0.003026505316717445,-0.11678341786514947,-0.0780407614063226,-0.27950898321427164,-0.03925529134680769,-0.08547254113910338,0.0030259695091956426,0.003044869536801764,-0.016681053150891672,-0.3687146025870548,-1.0,-0.028817661835046627,-0.08375283850460537,-0.28100962988551464,-0.03282524645832815,-0.001763897452685107,0.0030229641306289824,-0.023013542348425384,-0.1536424550747877,-0.15080208075365414,-0.2843079549234409,-0.16769434735999547,0.0027517591395862734,0.0030297153990659657,-0.176472776938915,-0.15561435520640224,-0.002368210976047059
0.0050618522013588145,-0.029388482561931186,0.11695760021192662,0.012850516112737256,0.023398325960853353,0.0014730221321477338,0.11593885225678854,0.08248878282775784,0.005387904636774948,0.011258405382342261,0.0008468947352656725,0.0008474259203145342,0.07088185892717966,-0.11038231448576864,-0.11046914841995967,0.0642781099266264,-0.011429521700645658,0.0008467878939785596,0.0021104494811713744,0.682005893735456,0.05754403617248787,0.0008764508253618632,-1.0,0.1465219812650538,0.1278198714075528,0.0022597429310918953,0.007404213999411021,0.0008452189429983634,0.1979139516411289,0.25261568809251045,0.10533874999133713,0.01678451098704056,0.09859343067795229,0.00607258096538452,0.0009448006403646412,0.11484494948237063,-0.014772556776079316,0.023389010045802048
0.009663619623568362,-0.13821491774628616,-0.06756534195414611,0.006323201882189256,-0.023107773614227542,-0.13122637346728883,0.042477602569159306,-0.04300449809649759,0.000811512213727386,-0.06481889122367633,0.0014652672065801288,0.0014657080568089374,0.035644188248245286,-0.09796048099661049,-0.05793518531646836,-0.024351689102892784,-0.05119151065398985,0.0014649693019531413,0.010724547048383375,0.07278583765735744,-0.29026341477185613,0.0014939785062731857,-0.016762835148747147,-1.0,-0.10749368603878329,-0.025479290799949754,-0.003098529467191231,0.001463144187904043,0.025941130617826397,-0.09658999897429553,-0.017738530701290965,-0.07279480335946502,-0.08436094627895227,0.0016657819462524424,0.001470045470815519,0.09026929950694902,-0.13676508709359306,0.0018342025445716894
-0.10124441526986518,-0.24369489414578135,0.030990130346254183,-0.004059944776207176,-0.01059404983303041,-0.05331521553151414,-0.02679290605048454,-0.09416691064848609,0.0005770853158192471,-0.11511920681224883,0.0012125766110261734,0.0012125525773700907,-0.05096755508369768,-0.07417504238352689,-0.07330198934545668,-0.00134423254806307,-0.028113068997287088,0.001212589591197882,0.30726907850057567,0.022524672614196942,-0.3600571966454084,0.0012111524199062433,0.006246202991373768,-0.06077647193123818,-1.0,-0.004779427329617128,-0.002344962755899563,0.0012126687697683156,0.023701191573295435,-0.06353080965933745,-0.07485425846807282,-0.11187073131672694,-0.05986649825189666,0.0025519754102488784,0.0012123296270708799,-0.05658594922251223,-0.06173829637877505,0.009901230034560017
-0.06938985483820408,-0.163965020159262,0.14810414631949048,-0.0004692022493498489,0.01223980315410591,0.013569602943922383,0.005185296198732411,-0.01128268023625222,0.004191965329051172,-0.013688628937707059,0.0007250038613656205,0.000728547927106888,0.1591522345425675,0.009454027773133387,0.040512076032300136,0.059148197266562785,0.01236138898881308,0.0007245134885828835,0.0008006408815513309,0.0577452729100461,-0.06808187360190499,0.0007917548568651549,-0.0047213986558127235,0.02672702063231097,0.055744659937382854,-1.0,0.019794624135614655,0.0007223619135787554,0.07595104660267178,0.1424653106076658,-0.010734707918957413,0.02532634720553957,0.06151186419805358,0.004338579402504391,0.0007334803687558617,0.16452024435790277,-0.03028367279833279,0.026456102319276094
-0.07580783088388536,-0.2768077306966648,0.055057747220247734,0.0008942660789867013,-0.024279449482066513,-0.15153490698428532,-0.03935182997692878,-0.1920261296436824,0.0048784911392921,-0.12345056631566717,0.005540205514938733,0.005539549583605428,0.006987027097421591,-0.1504424073086753,-0.13689282427373087,-0.019142253454823465,-0.02796959953857839,0.005539117350706667,0.005546843934361468,0.04310998914719202,-0.26907635437513644,0.005545096531221368,-0.01031612870336226,-0.06314056064649737,-0.1423056499803786,-0.027054114314955965,-1.0,0.0055380419889921,0.0368320280770971,-0.05690350716425981,-0.09942840230118793,-0.13014085281269905,-0.06737006579373472,0.005273721818499214,0.005541138471805734,-0.1119539582492912,-0.13124446545314392,0.0001739274432766369
2.269731765352268,1.3663320890319948,1.2260105616227015,3.544032817988879,3.3652994346992453,2.0948149274818983,2.9012565432376727,1.2813492967568891,3.5650728383607038,1.4017440768079883,3.5680890049725598,3.568088894938354,0.7475218671621111,0.5229185099590962,0.49137424494225723,3.361789284605877,2.513530949174467,3.568089064590285,3.5680810250109976,3.473565310798863,0.7076397195468979,3.5680824492004866,3.4187165002329825,2.650731038996011,1.1610559113093637,3.3954666309414607,3.5462006547118694,-1.0,2.283003867203576,1.8050627980904765,2.0378296261031097,0.7059480224299384,1.534852193487752,3.5667814138852405,3.568087870855534,1.3764589974360613,2.638842493689677,3.5076707728192758
-0.12829668060252206,-0.2118915504968006,-0.10994718349551602,-0.08065653622766421,-0.08852661861137956,-0.09665453611538541,-0.06614230401277926,-0.014777841805965555,-0.08140262778390708,-0.16068584101086603,-0.08080266568083129,-0.08080191444677803,-0.10124411911716709,-0.19270454022604552,-0.15610657809616577,-0.08732795258115468,-0.14775844119136172,-0.08080278418143219,-0.08075842706215486,-0.08754141048948123,-0.17698185283478926,-0.08076907370467427,-0.10049915838165271,-0.06262319798808191,-0.04624494623864815,-0.09565927185999731,-0.08239962000936747,-0.08080598483836306,-1.0,-0.03535539681918469,-0.08901619696269295,-0.17887260117219098,-0.09225692633208017,-0.08059031818214184,-0.08079296302652614,0.03380965382734406,-0.056097882671511584,-0.07151326688239629
-0.08140867109996468,-0.2509768990491616,-0.17115428005097982,0.0009695317693156227,-0.037278470520211555,-0.1443993020337812,-0.05654584913932052,-0.13572031328055686,0.0008171944258833577,-0.16059755485291477,0.0014774852285859641,0.0014775147782485564,-0.15345773119278264,-0.24945403235944824,-0.14089526438649355,-0.04357017640686655,-0.04505901754352289,0.0014774663524208978,0.0014803023278402608,0.12048293322686474,-0.33153107833487305,0.001479625434416952,0.026183499513396515,-0.07416355082901041,-0.18218031067724388,-0.031050938060098687,-0.0033170870755433097,0.001477268422865835,0.003946355897384188,-1.0,-0.05267588182549197,-0.17493863980790844,-0.08956114645141004,0.0013201075809725917,0.0014778458484151103,-0.14752761313260557,-0.06619871009077291,-0.00503320632030153
-0.07007284496681382,-0.17746251859360013,-0.06707700893933174,0.005924560524231438,-0.030429003491300365,-0.13186777711780287,-0.01957314597294535,-0.10119022504615471,0.001115972958038481,-0.07580565613220759,0.0014631180229848367,0.0014631648959699656,-0.1476748323736619,-0.22969342960029437,-0.17572323091871686,0.00462931346953037,-0.05971505326342536,0.001463076811279153,0.009306601962635889,0.21308929254077466,-0.15204447850291378,0.0014689435039688357,-0.024334118861848972,-0.009005330474520378,0.021962808758041928,-0.013741847813263416,0.005230690089301796,0.0014628470250762859,0.15850147728667752,-0.02585633334350696,-1.0,-0.13986805471079755,-0.10831636883451669,0.0026178847804251104,0.0014639072706503827,0.059975094327595235,-0.07606484360252762,0.0029052542945837132
0.014226590733140719,-0.2722421096200354,-0.025573951909349857,-0.0025484735413543115,-0.011518897808738552,-0.11188568844648891,-0.03594923247055544,-0.12350584356926064,0.000402699548983929,-0.14556533947361514,0.0010612232890373286,0.0010612899151057462,-0.12410597366508591,-0.05119117797598685,-0.0433698923763131,0.014189065764304157,-0.055130009935385436,0.0010611333082242637,0.06969431559850595,-0.008322703578727463,-0.2737834561935572,0.001072112702037579,-0.021237276607342575,-0.056819264414890755,-0.05663945744354119,-0.0236600445817917,0.008714649032434565,0.0010606813106447106,-0.05817857856098257,-0.030056596289670678,-0.09711836900615661,-1.0,-0.12513531132743821,0.000779542650616636,0.0010625304461053,-0.06297552776691147,-0.05703612325915713,0.010435235927509065
-0.023211435081717344,-0.19210348722462586,-0.08979034209028723,-0.0032372396755136926,-0.024092642702957433,-0.1616333692497486,0.027767164846584935,-0.13431950602993759,0.0011472307507692865,-0.14006989014919363,0.0018082895744292132,0.001808287782564277,-0.027156816832158672,-0.10326953891387414,-0.08816087307119172,-0.03288878758993325,-0.08040270883397893,0.001808292696590586,0.0018085311100763132,-0.013997949215859494,-0.25804707203150207,0.0018083222662489639,-0.025544957092173352,-0.054641704357714274,0.5649440354519953,-0.03133718594972888,0.006409820700528609,0.0018082523057438627,0.03365157490967119,-0.035467103142434245,-0.0030925530531012006,-0.13488109572788537,-1.0,0.0015221833310405007,0.001808324606922799,-0.09885132953370139,-0.07290270362184963,-0.0011658189284141393
-0.009216706616901427,-0.11318301515840279,-0.09524042222017809,0.002105124628682344,-0.006193204558448737,-0.14188785342652285,-0.031104929674866617,-0.09098736166614181,0.0056416367539288735,-0.08230230911984192,0.006297249458841655,0.006297570395888055,0.039771341644711536,-0.22233828045729603,-0.18034731302637147,0.052326978215952835,0.03882833363670701,0.00629700980254211,0.015069391268413156,0.04640114399175503,-0.19191935159981743,0.00633086614479865,0.015444714028475496,-0.029547617318884747,-0.05651132418536397,-0.006407657222329028,0.004659406891709258,0.006295484172718111,0.0805515822243744,-0.05530445156287875,-0.03888831239986619,-0.17117935815935253,-0.029168260036459243,-1.0,0.006301995247817294,0.18269116794512694,-0.03010649005922267,0.0390829333476705
